#MOBILE
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	810
Room	836
Position 12
Flags 193
#OBJECT
Vnum         806
Level        9
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	801
Room	833
Position 12
Flags 262209
#OBJECT
Vnum         804
Level        16
Values       24 5 5 90 0 0
Spell 3      'energy drain'
End

EndMobile

#MOBILE
Vnum	801
Room	834
Position 12
Flags 262209
#OBJECT
Vnum         804
Level        15
Values       25 5 5 90 0 0
Spell 3      'energy drain'
End

EndMobile

#MOBILE
Vnum	815
Room	845
Position 12
Flags 65
#OBJECT
Vnum         821
Level        14
Values       15 25 193 -1 0 0
Spell 1      'blindness'
Spell 2      'shield'
End

EndMobile

#MOBILE
Vnum	802
Room	839
Position 12
Flags 97
#OBJECT
Vnum         805
Level        22
Values       25 4 4 107 0 0
Spell 3      'flamestrike'
End

EndMobile

#MOBILE
Vnum	815
Room	847
Position 12
Flags 65
#OBJECT
Vnum         821
Level        15
Values       15 25 193 -1 0 0
Spell 1      'blindness'
Spell 2      'shield'
End

EndMobile

#MOBILE
Vnum	815
Room	849
Position 12
Flags 65
#OBJECT
Vnum         821
Level        15
Values       15 25 193 -1 0 0
Spell 1      'blindness'
Spell 2      'shield'
End

EndMobile

#MOBILE
Vnum	807
Room	851
Position 12
Flags 35
#OBJECT
Vnum         808
Level        14
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        13
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	807
Room	851
Position 12
Flags 35
#OBJECT
Vnum         808
Level        14
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        15
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	811
Room	855
Position 12
Flags 101
#OBJECT
Vnum         806
Level        8
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	808
Room	862
Position 12
Flags 65
#OBJECT
Vnum         809
Level        22
Values       12 6 24 3 0 0
End

#OBJECT
Vnum         815
Level        22
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         816
Level        22
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         817
Level        21
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	811
Room	860
Position 12
Flags 101
#OBJECT
Vnum         806
Level        9
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	811
Room	858
Position 12
Flags 101
#OBJECT
Vnum         806
Level        11
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	811
Room	855
Position 12
Flags 101
#OBJECT
Vnum         806
Level        10
Values       12 2 8 2 0 0
End

#OBJECT
Vnum         822
Level        10
Values       19 69 70 71 0 0
Spell 1      'detect invis'
Spell 2      'detect magic'
Spell 3      'detect poison'
End

EndMobile

#MOBILE
Vnum	811
Room	863
Position 12
Flags 101
#OBJECT
Vnum         806
Level        10
Values       12 2 8 2 0 0
End

EndMobile

#MOBILE
Vnum	811
Room	861
Position 12
Flags 101
#OBJECT
Vnum         806
Level        10
Values       12 2 8 2 0 0
End

#OBJECT
Vnum         822
Level        9
Values       19 69 70 71 0 0
Spell 1      'detect invis'
Spell 2      'detect magic'
Spell 3      'detect poison'
End

EndMobile

#MOBILE
Vnum	812
Room	864
Position 12
Flags 97
#OBJECT
Vnum         810
Level        27
Values       12 5 20 3 0 0
End

#OBJECT
Vnum         803
Level        28
Values       23 146 146 -1 0 0
Spell 1      'lightning bolt'
Spell 2      'lightning bolt'
End

EndMobile

#MOBILE
Vnum	807
Room	865
Position 12
Flags 35
#OBJECT
Vnum         808
Level        13
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        13
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	807
Room	865
Position 12
Flags 35
#OBJECT
Vnum         808
Level        15
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        14
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	807
Room	867
Position 12
Flags 35
#OBJECT
Vnum         808
Level        13
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        13
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	807
Room	867
Position 12
Flags 35
#OBJECT
Vnum         808
Level        15
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        14
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	818
Room	868
Position 12
Flags 3
#OBJECT
Vnum         813
Level        25
Values       0 0 -1 0 0 0
End

EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	819
Room	868
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	807
Room	869
Position 12
Flags 35
#OBJECT
Vnum         808
Level        13
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        13
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	807
Room	869
Position 12
Flags 35
#OBJECT
Vnum         808
Level        13
Values       12 4 16 1 0 0
End

#OBJECT
Vnum         815
Level        11
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	817
Room	871
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	816
Room	872
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	812
Room	873
Position 12
Flags 97
#OBJECT
Vnum         810
Level        28
Values       12 5 20 3 0 0
End

#OBJECT
Vnum         803
Level        29
Values       24 146 146 -1 0 0
Spell 1      'lightning bolt'
Spell 2      'lightning bolt'
End

EndMobile

#MOBILE
Vnum	812
Room	874
Position 12
Flags 97
#OBJECT
Vnum         810
Level        26
Values       12 5 20 3 0 0
End

#OBJECT
Vnum         803
Level        28
Values       23 146 146 -1 0 0
Spell 1      'lightning bolt'
Spell 2      'lightning bolt'
End

EndMobile

#MOBILE
Vnum	812
Room	875
Position 12
Flags 97
#OBJECT
Vnum         810
Level        28
Values       12 5 20 3 0 0
End

#OBJECT
Vnum         803
Level        27
Values       24 146 146 -1 0 0
Spell 1      'lightning bolt'
Spell 2      'lightning bolt'
End

EndMobile

#MOBILE
Vnum	809
Room	876
Position 12
Flags 35
#OBJECT
Vnum         809
Level        24
Values       12 6 24 3 0 0
End

#OBJECT
Vnum         815
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         816
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         817
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         818
Level        24
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	809
Room	876
Position 12
Flags 35
#OBJECT
Vnum         809
Level        23
Values       12 6 24 3 0 0
End

#OBJECT
Vnum         815
Level        23
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         816
Level        24
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         817
Level        23
Values       7 7 0 0 0 0
End

#OBJECT
Vnum         818
Level        24
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	813
Room	877
Position 12
Flags 35
#OBJECT
Vnum         811
Level        27
Values       12 5 25 5 0 0
End

#OBJECT
Vnum         802
Level        27
Values       31 22 138 -1 0 0
Spell 1      'blazebane'
Spell 2      'inner warmth'
End

EndMobile

#MOBILE
Vnum	814
Room	879
Position 12
Flags 3
#OBJECT
Vnum         812
Level        32
Values       12 10 30 3 0 0
End

#OBJECT
Vnum         819
Level        31
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         825
Level        32
Values       400000 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3405
Room	3405
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	3401
Room	3409
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3401
Room	3409
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3401
Room	3409
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3402
Room	3409
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	3400
Room	3410
Position 12
Flags 33
#OBJECT
Vnum         3421
Level        1
Values       12 2 6 3 0 0
End

EndMobile

#MOBILE
Vnum	3403
Room	3411
Position 12
Flags 35
#OBJECT
Vnum         3425
Level        11
Values       9 2 2 40 0 0
Spell 3      'charm person'
End

EndMobile

#MOBILE
Vnum	3416
Room	3410
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3401
Room	3414
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3401
Room	3414
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3401
Room	3414
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3401
Room	3414
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	3413
Room	3417
Position 12
Flags 5
#OBJECT
Vnum         3422
Level        1
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3413
Room	3419
Position 12
Flags 5
#OBJECT
Vnum         3422
Level        1
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3400
Room	3413
Position 12
Flags 33
#OBJECT
Vnum         3421
Level        1
Values       12 2 6 3 0 0
End

EndMobile

#MOBILE
Vnum	3409
Room	3441
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3409
Room	3431
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3416
Room	3431
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3400
Room	3440
Position 12
Flags 33
#OBJECT
Vnum         3421
Level        1
Values       12 2 6 3 0 0
End

EndMobile

#MOBILE
Vnum	3413
Room	3427
Position 12
Flags 5
#OBJECT
Vnum         3422
Level        2
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3411
Room	3434
Position 12
Flags 35
#OBJECT
Vnum         3414
Level        15
Values       12 4 8 11 0 0
End

#OBJECT
Vnum         3412
Level        16
Values       3 5 -1 0 0 0
End

#OBJECT
Nest         1
Count        2
Vnum         3413
Level        16
End

EndMobile

#MOBILE
Vnum	3402
Room	3422
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	3400
Room	3426
Position 12
Flags 33
#OBJECT
Vnum         3421
Level        1
Values       12 2 6 3 0 0
End

EndMobile

#MOBILE
Vnum	3413
Room	3431
Position 12
Flags 5
#OBJECT
Vnum         3422
Level        1
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3416
Room	3448
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3409
Room	3444
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3409
Room	3444
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3402
Room	3440
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	3416
Room	3441
Position 12
Flags 37
EndMobile

#MOBILE
Vnum	3410
Room	3449
Position 12
Flags 3
#OBJECT
Vnum         3414
Level        19
Values       12 4 8 11 0 0
End

#OBJECT
Vnum         3429
Level        18
Values       6 6 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3413
Room	3450
Position 12
Flags 5
#OBJECT
Vnum         3422
Level        1
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3407
Room	3461
Position 12
Flags 97
#OBJECT
Vnum         3402
Level        10
Values       12 3 12 5 0 0
End

EndMobile

#MOBILE
Vnum	3407
Room	3452
Position 12
Flags 97
#OBJECT
Vnum         3402
Level        7
Values       12 3 12 5 0 0
End

EndMobile

#MOBILE
Vnum	3402
Room	3454
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	3406
Room	3408
Position 12
Flags 33
#OBJECT
Vnum         3403
Level        10
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3407
Room	3457
Position 12
Flags 97
#OBJECT
Vnum         3402
Level        7
Values       12 3 12 5 0 0
End

EndMobile

#MOBILE
Vnum	3404
Room	3460
Position 12
Flags 35
#OBJECT
Vnum         3428
Level        22
Values       12 3 18 3 0 0
End

#OBJECT
Vnum         3427
Level        23
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         3424
Level        21
Values       21 44 107 150 0 0
Spell 1      'colour spray'
Spell 2      'flamestrike'
Spell 3      'magic missile'
End

EndMobile

#MOBILE
Vnum	3402
Room	3461
Position 12
Flags 33
EndMobile

#MOBILE
Vnum	3406
Room	3463
Position 12
Flags 33
#OBJECT
Vnum         3403
Level        9
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3407
Room	3465
Position 12
Flags 97
#OBJECT
Vnum         3402
Level        8
Values       12 3 12 5 0 0
End

EndMobile

#MOBILE
Vnum	3407
Room	3463
Position 12
Flags 97
#OBJECT
Vnum         3402
Level        8
Values       12 3 12 5 0 0
End

EndMobile

#MOBILE
Vnum	3406
Room	3467
Position 12
Flags 33
#OBJECT
Vnum         3403
Level        12
Values       7 7 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3414
Room	3468
Position 8
Flags 65
#OBJECT
Vnum         3423
Level        3
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	3415
Room	3468
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	3408
Room	3470
Position 12
Flags 33
#OBJECT
Vnum         3425
Level        19
Values       9 3 3 40 0 0
Spell 3      'charm person'
End

#OBJECT
Vnum         3426
Level        19
End

EndMobile

#MOBILE
Vnum	6605
Room	6639
Position 12
Flags 65
#OBJECT
Vnum         6631
Level        1
Values       1 1 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6604
Room	6626
Position 12
Flags 69
EndMobile

#MOBILE
Vnum	6601
Room	6607
Position 12
Flags 69
#OBJECT
Vnum         6632
Level        1
Values       30 63 193 177 0 0
Spell 1      'cure serious'
Spell 2      'shield'
Spell 3      'refresh'
End

EndMobile

#MOBILE
Vnum	6602
Room	6606
Position 12
Flags 69
#OBJECT
Vnum         6634
Level        1
Values       12 2 6 12 0 0
End

EndMobile

#MOBILE
Vnum	6604
Room	6605
Position 12
Flags 69
EndMobile

#MOBILE
Vnum	6610
Room	6606
Position 12
Flags 71
EndMobile

#MOBILE
Vnum	6601
Room	6638
Position 12
Flags 69
#OBJECT
Vnum         6632
Level        3
Values       30 63 193 177 0 0
Spell 1      'cure serious'
Spell 2      'shield'
Spell 3      'refresh'
End

EndMobile

#MOBILE
Vnum	6603
Room	6638
Position 12
Flags 69
EndMobile

#MOBILE
Vnum	6606
Room	6633
Position 12
Flags 65
#OBJECT
Vnum         6635
Level        2
Values       1 1 0 0 0 0
End

#OBJECT
Vnum         6644
Level        2
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6607
Room	6624
Position 12
Flags 71
EndMobile

#MOBILE
Vnum	6603
Room	6602
Position 12
Flags 69
EndMobile

#MOBILE
Vnum	6609
Room	6626
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	6608
Room	6631
Position 12
Flags 67
#OBJECT
Vnum         6630
Level        4
Values       3 3 0 1 0 0
End

EndMobile

#MOBILE
Vnum	6600
Room	6633
Position 12
Flags 69
#OBJECT
Vnum         6633
Level        1
Values       12 1 7 0 0 0
End

EndMobile

#MOBILE
Vnum	6606
Room	6611
Position 12
Flags 65
#OBJECT
Vnum         6635
Level        3
Values       1 1 0 0 0 0
End

#OBJECT
Vnum         6644
Level        3
Values       15 0 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6600
Room	6633
Position 12
Flags 69
#OBJECT
Vnum         6633
Level        2
Values       12 2 6 0 0 0
End

EndMobile

#MOBILE
Vnum	6605
Room	6636
Position 12
Flags 65
#OBJECT
Vnum         6631
Level        1
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6602
Room	6605
Position 12
Flags 69
#OBJECT
Vnum         6634
Level        1
Values       12 2 6 12 0 0
End

EndMobile

#MOBILE
Vnum	6600
Room	6639
Position 12
Flags 69
#OBJECT
Vnum         6633
Level        1
Values       12 1 8 0 0 0
End

EndMobile

#MOBILE
Vnum	6501
Room	6502
Position 12
Flags 2113
EndMobile

#MOBILE
Vnum	6501
Room	6501
Position 12
Flags 2113
EndMobile

#MOBILE
Vnum	6501
Room	6505
Position 12
Flags 2113
EndMobile

#MOBILE
Vnum	6500
Room	6505
Position 12
Flags 2051
#OBJECT
Vnum         6504
Level        18
Values       12 3 18 8 0 0
End

#OBJECT
Vnum         6505
Level        18
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6500
Room	6505
Position 12
Flags 2051
#OBJECT
Vnum         6504
Level        18
Values       12 3 18 8 0 0
End

#OBJECT
Vnum         6505
Level        18
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6506
Room	6509
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6500
Room	6509
Position 12
Flags 2051
#OBJECT
Vnum         6509
Level        17
Values       12 2 14 1 0 0
End

#OBJECT
Vnum         6510
Level        17
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         6511
Level        17
End

EndMobile

#MOBILE
Vnum	6500
Room	6509
Position 12
Flags 2051
#OBJECT
Vnum         6512
Level        19
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         6509
Level        19
Values       12 2 14 1 0 0
End

#OBJECT
Vnum         6505
Level        20
Values       8 8 0 0 0 0
End

EndMobile

#MOBILE
Vnum	6505
Room	6519
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6503
Room	6516
Position 12
Flags 3
#OBJECT
Vnum         6510
ExtraFlags   8192
Level        22
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         6504
ExtraFlags   8192
Level        20
Values       12 3 18 8 0 0
End

#OBJECT
Vnum         6504
ExtraFlags   8192
Level        17
Values       12 3 18 8 0 0
End

#OBJECT
Vnum         6512
ExtraFlags   8192
Level        17
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         6505
ExtraFlags   8192
Level        14
Values       8 8 0 0 0 0
End

#OBJECT
Vnum         6511
ExtraFlags   8256
End

EndMobile

#MOBILE
Vnum	6514
Room	6521
Position 12
Flags 2051
#OBJECT
Vnum         6509
Level        14
Values       12 2 14 1 0 0
End

EndMobile

#MOBILE
Vnum	6514
Room	6521
Position 12
Flags 2051
#OBJECT
Vnum         6509
Level        13
Values       12 2 14 1 0 0
End

EndMobile

#MOBILE
Vnum	6511
Room	6523
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6511
Room	6523
Position 12
Flags 2051
#OBJECT
Vnum         6504
Level        7
Values       12 3 18 8 0 0
End

EndMobile

#MOBILE
Vnum	6511
Room	6523
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6511
Room	6523
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6511
Room	6524
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6502
Room	6524
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	6511
Room	6524
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6512
Room	6525
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6512
Room	6529
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6513
Room	6529
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6513
Room	6528
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	6515
Room	6531
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6515
Room	6531
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6510
Room	6534
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6510
Room	6534
Position 12
Flags 2051
EndMobile

#MOBILE
Vnum	6509
Room	6534
Position 12
Flags 2051
#OBJECT
Vnum         6506
Level        8
Values       13 9 9 60 0 0
Spell 3      'cure critical'
End

EndMobile

#MOBILE
Vnum	6504
Room	6535
Position 12
Flags 3
#OBJECT
Vnum         6504
ExtraFlags   8192
Level        15
Values       12 3 18 8 0 0
End

EndMobile

#MOBILE
Vnum	6507
Room	6542
Position 12
Flags 2051
#OBJECT
Vnum         6508
Level        5
Values       12 2 12 8 0 0
End

EndMobile

#MOBILE
Vnum	6507
Room	6543
Position 12
Flags 2051
#OBJECT
Vnum         6508
Level        5
Values       12 2 12 8 0 0
End

EndMobile

#MOBILE
Vnum	6507
Room	6543
Position 12
Flags 2051
#OBJECT
Vnum         6508
Level        8
Values       12 2 12 8 0 0
End

EndMobile

#MOBILE
Vnum	6508
Room	6543
Position 12
Flags 2051
#OBJECT
Vnum         6512
Level        19
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         6508
Level        18
Values       12 2 12 8 0 0
End

EndMobile

#MOBILE
Vnum	6517
Room	6548
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	6517
Room	6549
Position 12
Flags 35
EndMobile

#MOBILE
Vnum	6516
Room	6553
Position 12
Flags 2083
EndMobile

#MOBILE
Vnum	9802
Room	9848
Position 12
Flags 97
#OBJECT
Vnum         9832
Level        13
Values       12 5 15 11 0 0
End

#OBJECT
Vnum         9852
Level        12
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9800
Room	9850
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	9809
Room	9853
Position 12
Flags 71
#OBJECT
Vnum         9838
Level        6
Values       3 3 0 0 0 0
End

#OBJECT
Vnum         9864
Level        6
Values       12 2 9 11 0 0
End

EndMobile

#MOBILE
Vnum	9802
Room	9860
Position 12
Flags 97
#OBJECT
Vnum         9832
Level        11
Values       12 3 14 11 0 0
End

#OBJECT
Vnum         9835
Level        11
Values       3 3 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9856
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        9
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9855
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        10
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         9833
Level        10
Values       12 5 14 7 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9854
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        10
Values       4 4 0 0 0 0
End

#OBJECT
Vnum         9833
Level        8
Values       12 5 13 7 0 0
End

EndMobile

#MOBILE
Vnum	9807
Room	9858
Position 12
Flags 67
EndMobile

#MOBILE
Vnum	9801
Room	9859
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        8
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         9833
Level        8
Values       12 5 12 7 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9860
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        9
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         9833
Level        8
Values       12 4 11 7 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9861
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        11
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         9833
Level        11
Values       12 5 15 7 0 0
End

EndMobile

#MOBILE
Vnum	9802
Room	9860
Position 12
Flags 97
#OBJECT
Vnum         9832
Level        12
Values       12 4 14 11 0 0
End

#OBJECT
Vnum         9852
Level        13
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9801
Room	9859
Position 12
Flags 65
#OBJECT
Vnum         9830
Level        9
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9863
Room	9863
Position 12
Flags 65
#OBJECT
Vnum         9835
Level        13
Values       6 6 0 0 0 0
End

#OBJECT
Vnum         9832
Level        13
Values       12 5 17 11 0 0
End

EndMobile

#MOBILE
Vnum	9863
Room	9864
Position 12
Flags 65
#OBJECT
Vnum         9835
Level        13
Values       5 5 0 0 0 0
End

#OBJECT
Vnum         9832
Level        11
Values       12 4 14 11 0 0
End

EndMobile

#MOBILE
Vnum	9802
Room	9864
Position 12
Flags 97
#OBJECT
Vnum         9852
Level        12
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9803
Room	9865
Position 12
Flags 67
#OBJECT
Vnum         9828
Level        15
Values       12 4 18 1 0 0
End

#OBJECT
Vnum         9829
Level        14
Values       4 4 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9805
Room	9866
Position 12
Flags 3
#OBJECT
Vnum         9836
Level        3
Values       2 2 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9804
Room	9868
Position 12
Flags 67
#OBJECT
Vnum         9834
Level        14
Values       5 5 0 0 0 0
End

EndMobile

#MOBILE
Vnum	9806
Room	9870
Position 12
Flags 39
EndMobile

#MOBILE
Vnum	9811
Room	9872
Position 12
Flags 65
EndMobile

#MOBILE
Vnum	9812
Room	9876
Position 12
Flags 67
EndMobile

#MOBILE
Vnum	9814
Room	9879
Position 12
Flags 67
#OBJECT
Vnum         9863
ExtraFlags   8387
Level        20
Values       29 76 24 12 0 0
Spell 1      'dispel magic'
Spell 2      'bless'
Spell 3      'armor'
End

#OBJECT
Vnum         9860
ExtraFlags   270401
Level        20
Values       40 1 1 80 0 0
Spell 3      'dragon wit'
End

#OBJECT
Vnum         9861
ExtraFlags   8258
Level        20
Values       5 7 0 0 0 0
End

#OBJECT
Vnum         9862
ExtraFlags   8257
Level        17
Values       20 2 2 81 0 0
Spell 3      'dragonskin'
End

EndMobile

#MOBILE
Vnum	9810
Room	9882
Position 12
Flags 69
EndMobile

#MOBILE
Vnum	9815
Room	9883
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	9813
Room	9884
Position 12
Flags 71
EndMobile

#MOBILE
Vnum	9816
Room	9891
Position 12
Flags 99
EndMobile

#MOBILE
Vnum	9817
Room	9892
Position 12
Flags 3
#OBJECT
Vnum         9848
ExtraFlags   8192
Level        19
Values       1 189 208 193 0 0
Spell 1      'sanctuary'
Spell 2      'stone skin'
Spell 3      'shield'
End

#OBJECT
Vnum         9846
ExtraFlags   8192
Level        18
Values       3 140 208 -1 0 0
Spell 1      'kindred strength'
Spell 2      'stone skin'
End

#OBJECT
Vnum         9843
ExtraFlags   8192
Level        15
Values       1 167 -1 -1 0 0
Spell 1      'poison'
End

#OBJECT
Vnum         9845
ExtraFlags   8192
Level        13
Values       1 68 69 70 0 0
Spell 1      'detect hidden'
Spell 2      'detect invis'
Spell 3      'detect magic'
End

#OBJECT
Vnum         9844
ExtraFlags   8192
Level        13
Values       1 90 90 90 0 0
Spell 1      'energy drain'
Spell 2      'energy drain'
Spell 3      'energy drain'
End

#OBJECT
Vnum         9892
ExtraFlags   8192
Level        7
Values       4 80 50 -1 0 0
Spell 1      'dragon wit'
Spell 2      'create fire'
End

#OBJECT
Vnum         9847
ExtraFlags   8192
Level        7
Values       1 61 61 -1 0 0
Spell 1      'cure light'
Spell 2      'cure light'
End

#OBJECT
Vnum         9842
ExtraFlags   8192
Level        5
Values       1 25 212 64 0 0
Spell 1      'blindness'
Spell 2      'teleport'
Spell 3      'curse'
End

EndMobile

#MOBILE
Vnum	24800
Room	24801
Position 12
Flags 3
EndMobile

#MOBILE
Vnum	24801
Room	24802
Position 12
Flags 67
EndMobile

#MOBILE
Vnum	24803
Room	24806
Position 12
Flags 67
EndMobile

#MOBILE
Vnum	24838
Room	24816
Position 12
Flags 67
#OBJECT
Vnum         24894
Level        9
Values       3 3 0 0 0 0
